Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,PAN_1_S7,PAN_2_S8,PAN_3_S9,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000108821.14,COL1A1,113.7888751,65.65676526,5.64E-09,7.87E-06,8.669410691,9.268979725,8.348592651,120.4276711,124.1586853,123.0672521,122.5512028,8.762327689,13.98614697,3.805926665
ENSG00000105968.19,H2AZ2,113.3258909,242.3921554,1.96E-05,0.000341527,182.9903726,178.2729296,195.9243276,292.039176,306.627704,298.4984225,299.0551008,185.72921,1.610167302,0.687210597
ENSG00000092010.15,PSME1,113.1673868,272.4518869,0.00062811,0.003214492,191.7823874,216.5926697,239.2295234,318.6191326,334.7689239,333.7186844,329.0355803,215.8681935,1.524242988,0.608092909
ENSG00000108107.15,RPL28,112.7005478,386.354094,0.000324436,0.002013178,346.8998046,334.0552524,309.0564033,447.5612506,449.4933381,431.058515,442.7043679,330.0038201,1.341512858,0.423860883
ENSG00000120129.6,DUSP1,111.3692933,75.80988947,9.72E-05,0.000892286,15.42507804,20.25340024,24.6972501,148.4700185,117.4310473,128.5825426,131.4945361,20.1252428,6.533811168,2.70792476
ENSG00000137124.8,ALDH1B1,111.2306872,200.2355905,0.000316587,0.001978388,140.6909832,141.286057,151.8837006,243.930847,279.4014215,244.2205339,255.8509341,144.6202469,1.769122509,0.823033956
ENSG00000197858.11,GPAA1,110.9244526,233.6882578,0.002796362,0.009790737,181.2776265,183.28869,170.111778,327.6505632,260.4431732,279.3577158,289.1504841,178.2260315,1.622380758,0.698112447
ENSG00000072778.20,ACADVL,109.5717745,172.9532624,1.06E-05,0.00024374,113.0547202,122.2470504,119.200355,217.7403585,233.6431769,231.8339136,227.7391497,118.1673752,1.927259104,0.946550543
ENSG00000155876.6,RRAGA,108.8738594,417.0624538,4.93E-05,0.000585573,364.1974894,373.0222872,350.6567957,462.9816434,478.6801404,472.8363666,471.4993835,362.6255241,1.300237717,0.378775409
ENSG00000177606.8,JUN,107.5160519,75.93660307,8.79E-07,6.97E-05,21.33535324,20.50675793,24.69362017,131.4966078,133.7168121,123.8704672,129.694629,22.17857711,5.847743449,2.547880019
ENSG00000239887.6,C1orf226,106.3126844,117.7634813,4.26E-06,0.000152007,58.91100561,64.85918144,70.05123034,172.2861897,175.6321388,164.8411421,170.9198236,64.60713913,2.645525338,1.403554235
ENSG00000111674.9,ENO2,104.922357,199.5769597,3.25E-05,0.00045862,146.1749624,149.7120028,145.4603784,262.7515564,254.1275067,239.2353514,252.0381382,147.1157812,1.713195798,0.776690044
ENSG00000257704.4,INAFM1,104.2042463,83.69826889,0.000203489,0.001461914,30.53235692,37.4168896,26.83919068,119.003723,153.5313776,134.8660756,135.8003921,31.59614573,4.298004991,2.103667158
ENSG00000154734.16,ADAMTS1,103.4260442,72.81160613,4.47E-06,0.000155832,23.87880136,19.12618904,20.29076173,123.5897501,132.25553,117.7286045,124.5246282,21.09858404,5.902037216,2.561213018
ENSG00000170043.12,TRAPPC1,103.3182186,155.1035494,0.000197708,0.001432044,92.1565732,101.7257381,116.451009,210.806222,217.2223032,192.2594509,206.7626587,103.4444401,1.998779814,0.999119553
ENSG00000159228.13,CBR1,103.0370627,170.0607179,1.70E-05,0.000315036,130.227222,111.6223009,113.7770366,223.4426124,220.4807255,220.8144097,221.5792492,118.5421865,1.869201639,0.902422207
ENSG00000168268.11,NT5DC2,102.9549318,311.0335373,3.32E-05,0.00046222,263.6089869,268.7743117,246.2849157,363.1151864,364.0974837,360.3203395,362.5110032,259.5560714,1.396657767,0.481978551
ENSG00000138073.14,PREB,102.5819975,256.5682567,7.62E-06,0.000202575,212.2166652,207.2800126,196.3350962,305.103308,310.7443131,307.7301453,307.8592555,205.277258,1.499724122,0.584697138
ENSG00000117650.13,NEK2,100.7392771,122.5299473,1.93E-06,0.000101819,73.14442756,68.64768299,74.68881578,166.9965253,177.6226502,174.0795822,172.8995859,72.16030877,2.39604831,1.260656997
ENSG00000116717.13,GADD45A,100.7186212,142.281677,9.47E-05,0.000879217,90.45657259,85.43773611,99.87279055,206.6908717,181.6815657,189.5505254,192.6409876,91.92236642,2.095692214,1.06742685
ENSG00000155090.15,KLF10,100.5597519,93.67049857,1.07E-06,7.69E-05,41.57508326,44.15747185,44.43931279,145.2293468,148.4446278,138.1771489,143.9503745,43.39062263,3.317545722,1.730116349
ENSG00000165502.7,RPL36AL,100.2907912,664.7571328,1.94E-05,0.000339804,607.5351773,610.2608733,626.0391612,711.8700087,716.6505964,716.18698,714.9025284,614.6117372,1.163177475,0.218071236
ENSG00000124766.7,SOX4,100.1325005,376.0031595,0.000307182,0.001936188,345.1328965,314.0301049,318.6477263,432.1282116,415.6229537,430.4570638,426.0694097,325.9369092,1.307214365,0.386495742
ENSG00000128524.5,ATP6V1F,100.1125518,219.7032072,3.19E-06,0.000130226,172.9466172,173.4304906,162.5636862,266.9628972,273.2892433,269.026309,269.7594831,169.6469313,1.590122975,0.669138343
ENSG00000162702.8,ZNF281,99.68551639,242.9670139,0.000138743,0.001131972,189.9012755,180.4410349,209.0304566,299.8221988,291.1370594,287.470058,292.8097721,193.1242557,1.516172948,0.600434329
ENSG00000108828.16,VAT1,98.48971041,92.09303982,9.98E-06,0.00023551,42.05706121,44.94990864,41.537584,144.9509652,147.50922,131.5534999,141.337895,42.84818462,3.298573704,1.721842341
ENSG00000137801.11,THBS1,95.82568085,51.32630984,1.03E-07,2.48E-05,3.529231395,4.017040573,2.694136293,97.07516377,102.743897,97.89839003,99.23915027,3.41346942,29.07281069,4.86159865
ENSG00000085662.14,AKR1B1,94.61489601,163.1341152,2.56E-05,0.000393488,113.1859667,118.5711306,115.7229042,208.0058936,221.4330389,201.8857571,210.4415632,115.8266672,1.816866257,0.861452224
ENSG00000104833.12,TUBB4A,94.42970399,55.20388962,1.11E-05,0.000249208,6.807080996,10.82434673,6.335685152,111.9117503,98.26691604,97.07755851,102.4187416,7.989037625,12.81990978,3.680314204
ENSG00000188163.8,FAM166A,93.82653608,282.9761622,0.002450818,0.008824611,259.0012122,242.1308383,207.0566319,342.5713083,327.7135473,319.3834351,329.8894302,236.0628941,1.397464144,0.482811267
ENSG00000099860.9,GADD45B,93.33990047,60.06357887,2.96E-05,0.000431182,15.17668543,6.046040627,18.95815985,115.0409145,106.5276009,98.63207193,106.7335291,13.39362863,7.968977789,2.994394676
ENSG00000172201.12,ID4,93.15094322,62.17467475,9.90E-07,7.44E-05,14.50265874,12.2394933,20.05545737,108.4450793,105.9481355,111.8572243,108.7501464,15.59920314,6.97151934,2.801473105
ENSG00000167996.16,FTH1,93.06227501,421.7113872,0.000540581,0.002881464,357.4315594,382.9951107,385.1140791,453.3937101,477.7369283,473.5969358,468.2425248,375.1802497,1.248046839,0.319672079
ENSG00000167468.18,GPX4,92.91831682,398.8916667,0.000599149,0.003104548,371.2298526,346.6464936,339.4211787,446.9389562,456.6167606,432.4967586,445.3508252,352.4325083,1.263648542,0.337595263
ENSG00000103168.17,TAF1C,91.23991393,178.7209422,2.64E-05,0.000401339,138.4883803,135.3343756,125.4801997,231.0082079,225.6657188,216.3487707,224.3408991,133.1009852,1.685493904,0.753171409
ENSG00000130724.9,CHMP2A,90.88362841,217.6164778,5.80E-07,5.74E-05,172.2249179,173.1871015,171.1119713,264.1597316,258.4061436,266.6090007,263.058292,172.1746635,1.527857157,0.611509669
ENSG00000140450.9,ARRDC4,90.78872677,51.58998962,8.46E-08,2.19E-05,6.242728799,5.484632436,6.859517471,94.76800782,96.10786095,100.0771902,96.984353,6.195626235,15.65368041,3.96842999
ENSG00000234745.13,HLA-B,90.39775274,85.89093375,6.84E-05,0.000717992,45.82216106,42.31056675,33.94344434,137.2886983,118.7536592,137.2270729,131.0898101,40.69205739,3.221508534,1.687736416
ENSG00000123983.15,ACSL3,90.3278388,83.45098129,6.07E-07,5.76E-05,36.58442566,35.499455,42.77730502,127.1466754,127.9616367,130.73639,128.6149007,38.28706189,3.359226181,1.748128937
ENSG00000067082.15,KLF6,89.60606848,131.5593621,7.13E-06,0.000195975,86.62101336,86.10729354,87.54067664,182.2614318,178.7240916,168.1016656,176.3623963,86.75632785,2.03284764,1.023502091
ENSG00000101608.13,MYL12A,89.5705413,120.7108878,1.69E-05,0.000313716,72.1650644,80.77440044,74.83738653,164.9254178,173.5516187,158.0114388,165.4961584,75.92561712,2.179714366,1.124139094
ENSG00000116903.7,EXOC8,87.86814111,137.1688858,0.000214375,0.00151564,94.09513641,89.79708251,95.8122269,177.627996,168.0167293,197.6641439,181.1029564,93.23481527,1.942439161,0.957869413
ENSG00000141741.12,MIEN1,86.65060307,151.4941732,2.12E-05,0.000354225,114.0194421,108.7854817,101.7016912,193.6701272,188.7931393,201.9951577,194.8194747,108.1688717,1.801067828,0.848852514
ENSG00000277075.2,H2AC8,86.40775128,68.35326369,0.000713519,0.003518896,13.42064045,39.90760131,22.11992237,105.2551976,128.3690357,101.0471847,111.5571393,25.14938804,4.435779476,2.149187644
ENSG00000138166.6,DUSP5,86.08182469,50.84123633,1.10E-05,0.000247933,7.1434109,7.99525791,8.26230314,87.74449697,91.2397297,102.6622193,93.88214867,7.800323983,12.03567299,3.589244909
ENSG00000124257.7,NEURL2,85.30292559,53.75059961,4.96E-05,0.000587041,13.21808434,15.72211228,4.357213811,98.01205212,86.69593874,104.4981964,96.4020624,11.09913681,8.685545916,3.11861653
ENSG00000188976.11,NOC2L,84.85843677,226.9735814,8.43E-05,0.000818459,193.1945478,184.7000262,175.7385151,277.744649,260.9911022,269.4726483,269.4027998,184.544363,1.459826761,0.545797174
ENSG00000264364.3,DYNLL2,84.14511421,187.163942,5.72E-06,0.00017572,144.2397833,143.9350632,147.0993083,223.155083,235.8972371,228.6571773,229.2364991,145.0913849,1.579945627,0.65987491
ENSG00000114767.7,RRP9,84.03554929,176.4184848,1.78E-05,0.000322621,138.0163875,136.6020808,128.583662,210.5967569,222.0136111,222.6984102,218.4362594,134.4007101,1.6252612,0.700671596
ENSG00000159164.10,SV2A,84.01237135,90.16937527,3.48E-06,0.000135808,50.55027836,50.84693472,43.09235569,135.1131931,133.7780341,127.6354556,132.1755609,48.16318959,2.744327402,1.456452607
ENSG00000148730.7,EIF4EBP2,83.04026729,231.7897921,1.31E-05,0.000275219,183.1704382,189.0848934,198.5536437,272.4376594,272.9263061,274.5658116,273.3099257,190.2696584,1.436434626,0.522492336
ENSG00000161203.13,AP2M1,82.66166505,426.319305,5.34E-05,0.000615984,391.0286928,389.6331986,374.3035262,462.2856757,472.7189105,467.9458265,467.6501376,384.9884725,1.214712052,0.280614363
ENSG00000197045.13,GMFB,81.91180307,171.9690889,0.000567072,0.002983609,127.2935242,123.2951371,142.4509008,199.4327187,210.5231505,228.8191021,212.9249904,131.0131874,1.625218001,0.700633249
ENSG00000181191.12,PJA1,81.88721316,161.9389208,0.000422097,0.002417924,120.652161,123.7414476,118.592334,191.3351888,195.4379995,221.8743937,202.8825273,120.9953142,1.676780037,0.745693446
ENSG00000143537.14,ADAM15,81.59731641,68.1198301,1.62E-05,0.000306032,28.11327403,28.58425399,25.26598767,116.4758358,100.7580531,109.521576,108.9184883,27.3211719,3.986596502,1.995157592
ENSG00000143319.17,ISG20L2,80.60705992,290.7702134,0.000989607,0.00446949,241.4134315,271.2478021,238.7388166,320.8713799,336.1203394,336.2295106,331.0737433,250.4666834,1.321827473,0.402533887
ENSG00000148798.11,INA,80.13670221,50.31878554,1.17E-06,7.94E-05,11.24813046,9.786081355,9.717091496,85.54343644,91.58304571,94.03492779,90.38713665,10.25043444,8.817883496,3.140432416
ENSG00000175166.17,PSMD2,79.89384277,397.8811688,9.08E-05,0.000855848,357.9172299,349.5353267,366.3501858,429.5561504,445.4450765,438.4830437,437.8280902,357.9342475,1.223208154,0.290669929
ENSG00000197019.5,SERTAD1,79.37786312,43.34050589,9.58E-05,0.000886844,3.877784961,5.031699051,2.045238963,76.86101978,75.87797593,96.34931663,83.02943745,3.651574325,22.73798369,4.507032423
ENSG00000174574.16,AKIRIN1,79.27469893,133.0647291,9.64E-06,0.000231483,91.48802663,87.81002346,100.9840888,171.1442238,172.4919223,174.4700895,172.7020786,93.42737963,1.848516776,0.886368136
ENSG00000277224.2,H2BC7,78.54608029,43.53884377,4.11E-05,0.000523227,2.85581354,6.176031945,3.765565381,77.37329095,93.65481008,77.4075507,82.81188391,4.265803622,19.41296207,4.278948359
ENSG00000116586.12,LAMTOR2,78.39558763,134.7006158,0.000325331,0.002016366,109.5727739,86.25885583,90.67683615,174.5515206,164.8844263,182.2592818,173.8984096,95.50282196,1.820871949,0.86462947
ENSG00000198576.4,ARC,78.25736707,40.54933978,6.85E-07,6.13E-05,1.990995625,1.61466064,0.656312474,80.20406453,75.63174121,83.1982642,79.67802332,1.420656246,56.08536445,5.809552442
ENSG00000119669.5,IRF2BPL,78.23897862,67.89616955,3.23E-05,0.000456057,27.87537249,34.13124903,24.3234192,113.9866521,99.03370451,108.02662,107.0156589,28.77668024,3.718832679,1.894849838
ENSG00000114503.11,NCBP2,77.77739544,379.8064012,0.001661258,0.006537576,339.0386261,322.4484556,361.2660287,425.5630078,423.305506,407.2167829,418.6950989,340.9177035,1.228141263,0.296476512
ENSG00000157240.4,FZD1,77.58250892,74.29138515,7.58E-08,2.01E-05,36.16701024,33.75048267,36.58289918,114.4491004,111.0254634,113.773355,113.0826396,35.50013069,3.185414741,1.671481224
ENSG00000067560.14,RHOA,77.52626339,181.5266692,1.47E-07,2.88E-05,144.1748929,142.2175264,141.8981932,218.8354442,223.1141821,218.9197763,220.2898009,142.7635375,1.543039664,0.625775147
ENSG00000105520.10,PLPPR2,77.38785563,51.36358786,7.07E-06,0.000195061,11.26042876,13.42941107,13.3191403,96.34158737,83.81195864,90.019001,90.05751567,12.66966004,7.108124082,2.829468866
ENSG00000136807.14,CDK9,77.20767275,120.9739144,4.45E-05,0.00054577,82.14959294,87.02359913,77.9370421,167.617976,160.255821,150.8594555,159.5777508,82.37007805,1.937326692,0.954067256
ENSG00000137193.14,PIM1,76.40904277,89.67644724,6.40E-05,0.000687856,49.51483874,52.84094491,52.05999392,120.4459123,123.8200477,139.3769459,127.8809686,51.47192586,2.484479966,1.312943909
ENSG00000180667.11,YOD1,76.19838988,106.8185946,5.87E-05,0.000652745,68.44570717,61.27134977,76.44114217,143.4679937,139.216665,152.06871,144.9177896,68.71939971,2.108833753,1.076445367
ENSG00000188157.15,AGRN,74.86718815,65.94012638,1.42E-05,0.000286668,28.60605094,30.82937761,26.08416836,110.9409968,101.3832809,97.79688367,103.3737205,28.5065323,3.626316921,1.858505015
ENSG00000149634.4,SPATA25,74.4741005,54.87110488,0.000374846,0.002233673,13.40016432,25.75949157,13.74250801,104.033046,78.1246053,94.16681408,92.10815513,17.63405463,5.223311204,2.384964662
ENSG00000259330.3,INAFM2,74.27380851,128.515059,0.000373417,0.002226808,88.0995812,92.20954573,93.82533741,181.1921522,152.4843185,163.2794191,165.6519633,91.37815478,1.812817995,0.858234087
ENSG00000179933.6,C14orf119,73.01458918,107.4944912,1.87E-05,0.000332011,65.86940851,75.7000426,71.3921388,144.0872779,138.3551868,149.5628928,144.0017858,70.98719664,2.028559975,1.020455957
ENSG00000172053.18,QARS1,72.72523324,328.9003643,4.35E-05,0.000537255,288.8683802,293.2853157,295.4595471,355.7929204,368.7434589,371.2525634,365.2629809,292.5377477,1.248601194,0.32031275
ENSG00000158406.5,H4C8,72.42381417,40.43162114,4.64E-08,1.72E-05,5.104188783,3.909435912,3.645517468,74.60333018,77.18493721,78.14231727,76.64352822,4.219714055,18.16320424,4.182946831
ENSG00000128016.7,ZFP36,71.89577325,42.09846763,8.30E-05,0.000811739,5.989863006,7.196545408,5.265334601,69.27951847,75.6635483,89.19599601,78.04635426,6.150581005,12.68926532,3.665536638
ENSG00000155463.14,OXA1L,71.63224464,210.456907,0.000431324,0.002458087,173.632237,183.5023066,166.7878103,250.2068843,255.9371534,232.6750502,246.2730293,174.6407847,1.410169049,0.495868122
ENSG00000172037.14,LAMB2,70.84843316,83.58315923,2.13E-05,0.00035546,47.94008159,54.14535695,42.39138943,123.7389205,114.6081072,118.6750997,119.0073758,48.15894266,2.471137638,1.305175369
ENSG00000186577.14,SMIM29,69.60854762,52.16799486,0.000572283,0.003003565,13.77239111,20.98447218,17.33429987,76.77021159,104.0181771,80.12841728,86.97226867,17.36372105,5.008849682,2.324479316
ENSG00000196787.3,H2AC11,69.35256554,61.67134867,0.000135286,0.001116929,29.60145928,30.36686285,21.01687558,99.57354328,85.46036106,104.00899,96.34763144,26.9950659,3.569083024,1.835553462
ENSG00000115317.12,HTRA2,69.24869269,125.3503229,1.36E-05,0.000279923,91.82611985,91.10331823,89.24849168,154.5637357,167.1267663,158.2335058,159.9746693,90.72597659,1.763273048,0.818255898
ENSG00000174748.22,RPL15,69.05015762,1441.269197,0.00025635,0.001717001,1407.643115,1400.869877,1411.719362,1484.472108,1480.003478,1462.907242,1475.794276,1406.744118,1.049085087,0.069131694
ENSG00000162729.14,IGSF8,68.2422327,70.33041109,1.98E-06,0.000102887,32.5654382,39.34174584,36.72070017,106.965324,101.8863502,104.5029081,104.4515274,36.20929474,2.884660643,1.528401607
ENSG00000100234.12,TIMP3,67.9772411,42.28829654,4.10E-08,1.62E-05,8.603337913,8.21903516,8.076654898,76.50641224,77.94657995,74.3777591,76.27691709,8.29967599,9.190348778,3.200119613
ENSG00000166710.21,B2M,67.65218782,204.4343453,0.001497681,0.00606869,161.8503727,160.7185481,189.2558333,228.8084165,247.1393393,238.8335617,238.2604392,170.6082514,1.396535263,0.481852003
ENSG00000171159.5,C9orf16,67.04914754,80.18399071,1.15E-05,0.000253706,44.32753203,51.96810268,43.6826161,117.7689582,113.7453875,109.6113478,113.7085645,46.65941694,2.436990686,1.285100737
ENSG00000204386.12,NEU1,66.95539276,58.68049629,9.33E-06,0.000227846,26.03813984,26.39556249,23.1746974,97.92871221,91.79492229,86.75094352,92.15819267,25.20279991,3.656664855,1.870528405
ENSG00000101444.13,AHCY,66.62140356,226.4533555,5.54E-05,0.00063032,195.9326262,196.0529295,187.4424055,253.2137201,258.7605037,267.317948,259.7640573,193.1426537,1.344933666,0.427535019
ENSG00000064961.19,HMG20B,66.32672738,130.1349938,9.20E-05,0.000863692,102.5423467,102.3957134,85.97683009,162.8111385,162.0778194,165.0061145,163.2983574,96.97163007,1.683980741,0.751875639
ENSG00000111652.10,COPS7A,66.0840572,129.4512829,2.13E-05,0.000355356,97.09693388,100.7639015,91.36692739,159.8289015,168.353912,159.2971209,162.4933115,96.40925426,1.685453463,0.753136794
ENSG00000178980.15,SELENOW,65.84798869,187.6129379,7.40E-05,0.00075471,157.007967,157.9716018,149.0872618,229.0753408,218.4419402,214.0935156,220.5369322,154.6889435,1.425679995,0.511650194
ENSG00000183741.12,CBX6,65.6013781,157.3499612,5.17E-05,0.000602605,125.8594057,128.4184581,119.3699527,198.1373333,187.0645562,185.2500613,190.1506503,124.5492722,1.526710249,0.610426282
ENSG00000006327.14,TNFRSF12A,65.4364283,37.28921513,8.20E-05,0.000807883,3.468446808,2.812846232,7.431709894,60.58690214,71.09110996,78.34427574,70.00742928,4.571000978,15.31555771,3.936925998
ENSG00000167565.13,SERTAD3,65.41077895,56.04262463,2.27E-06,0.000108685,22.00742909,22.21036918,25.79390719,85.77673845,87.67577829,92.79152556,88.7480141,23.33723515,3.802850403,1.927081187
ENSG00000124575.7,H1-3,65.39844431,34.16638409,0.002213618,0.008159246,4.401485817,0,0,47.07260037,67.36065893,86.16355945,66.86560625,1.467161939,45.57479612,5.510164297
ENSG00000117280.13,RAB29,65.06995504,96.28074965,1.50E-05,0.000291933,66.28824338,58.86960369,66.07946932,126.6822442,134.218157,125.5467802,128.8157272,63.74577213,2.020772874,1.014907178
ENSG00000179941.9,BBS10,64.91946245,106.1813927,0.000205388,0.001472062,75.81453247,66.52003154,78.83042047,138.9967195,147.7569748,129.1696775,138.6411239,73.72166149,1.88060227,0.911194764
ENSG00000100867.15,DHRS2,64.83464043,32.67832865,5.48E-07,5.60E-05,0.110001707,0.237891601,0.435132,62.42953722,68.42119804,64.43621134,65.09564887,0.261008436,249.4005555,7.962320869
ENSG00000174851.16,YIF1A,64.79172818,157.1633398,4.64E-05,0.000561357,123.4266851,131.0357579,119.8399842,184.001702,195.4348484,189.2410613,189.5592039,124.7674757,1.519299824,0.603406604
ENSG00000134291.12,TMEM106C,64.38313298,179.4976709,0.000277343,0.001804481,144.7268218,149.1912982,148.0001932,198.5784094,215.1626665,221.3266363,211.6892374,147.3061044,1.437070366,0.523130705
ENSG00000174529.7,TMEM81,64.32047705,69.3938585,1.35E-07,2.76E-05,38.46343462,36.04539966,37.19202564,100.5534827,103.7140304,100.394778,101.554097,37.23361997,2.727483847,1.447570652
ENSG00000109079.10,TNFAIP1,64.16875767,102.1522803,2.45E-05,0.000385948,71.55655379,66.20556825,72.44158239,140.8876987,132.8790558,128.9432229,134.2366591,70.06790147,1.915808185,0.937953122
