Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI_Plus_PAN_1_S10,JOI_Plus_PAN_2_S11,JOI_Plus_PAN_3_S12,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000100234.12,TIMP3,175.948555,96.27395347,4.19E-09,2.70E-06,8.603337913,8.21903516,8.076654898,185.3935383,181.033807,186.3173476,184.248231,8.29967599,22.19944865,4.472451941
ENSG00000160789.23,LMNA,173.4641073,102.4804448,1.23E-06,3.80E-05,15.91695565,15.50929429,15.8189235,181.0215242,199.9031568,186.7128143,189.2124985,15.74839115,12.01471926,3.586731034
ENSG00000118816.11,CCNI,166.0129686,276.13915,4.73E-06,7.83E-05,186.9738494,190.8388575,201.5852902,367.8921421,348.4182163,361.1265446,359.1456343,193.1326657,1.859579958,0.894976782
ENSG00000168334.9,XIRP1,165.8976091,83.14059617,1.89E-07,1.35E-05,0.181929956,0.393444882,0,159.0000162,169.3864557,169.8817303,166.0894007,0.191791613,865.9888644,9.758204663
ENSG00000155090.15,KLF10,164.9018044,125.8415249,3.74E-06,6.77E-05,41.57508326,44.15747185,44.43931279,203.3383988,199.9436513,221.5952311,208.2924271,43.39062263,4.800401894,2.263155195
ENSG00000137285.11,TUBB2B,162.2480184,87.13208209,1.66E-06,4.40E-05,6.297260784,6.369974188,5.356983699,161.7317734,163.6880207,179.3484798,168.2560913,6.00807289,28.00500167,4.807612609
ENSG00000103145.11,HCFC1R1,160.7297538,283.8495311,0.000184472,0.000915313,201.3984317,216.6627813,192.3927496,365.9583804,387.5409972,339.1438465,364.214408,203.4846542,1.789886365,0.839867997
ENSG00000183598.4,H3C13,158.7759786,84.8271163,5.43E-05,0.000380665,3.641314493,7.874769943,4.801296584,154.9138679,187.503018,150.2284309,164.2151056,5.439127006,30.19144532,4.916067918
ENSG00000101444.13,AHCY,156.6159153,271.4506113,2.44E-07,1.56E-05,195.9326262,196.0529295,187.4424055,353.9503101,347.9736993,347.3516976,349.758569,193.1426537,1.810882072,0.856692599
ENSG00000006327.14,TNFRSF12A,155.8686702,82.50533609,5.17E-07,2.30E-05,3.468446808,2.812846232,7.431709894,159.1534503,167.7406015,154.4249618,160.4396712,4.571000978,35.09946114,5.133376977
ENSG00000277586.4,NEFL,152.2824162,97.94725586,2.23E-06,5.06E-05,23.09806949,18.89221078,23.42786299,168.8177032,168.5593072,184.8883815,174.088464,21.80604775,7.983494576,2.997020389
ENSG00000123933.17,MXD4,152.2799465,135.6511044,5.10E-07,2.28E-05,60.96708574,64.79195252,52.7743552,215.2498537,211.6352888,208.4880904,211.7910777,59.51113115,3.558848127,1.831410368
ENSG00000140450.9,ARRDC4,147.7087297,80.0499911,1.58E-06,4.29E-05,6.242728799,5.484632436,6.859517471,150.1830431,147.6970219,163.8330029,153.904356,6.195626235,24.84080707,4.634640142
ENSG00000203879.12,GDI1,146.1478464,256.4965898,5.83E-06,8.97E-05,192.0108739,186.4944945,171.7626314,331.2486252,333.2131992,324.2497145,329.570513,183.4226666,1.796781822,0.845415237
ENSG00000167470.12,MIDN,145.1666393,86.64068918,9.87E-06,0.000124367,13.3873677,15.17350954,13.61123142,170.7651793,161.3965841,145.5102631,159.2240088,14.05736955,11.32672853,3.501659327
ENSG00000072778.20,ACADVL,144.9237546,190.6292525,7.08E-06,0.000100454,113.0547202,122.2470504,119.200355,275.3516945,259.5075777,254.4141173,263.0911298,118.1673752,2.226427805,1.154730831
ENSG00000158710.15,TAGLN2,144.4535243,125.6722059,2.63E-07,1.61E-05,54.68761381,55.14200985,50.50670777,192.4105174,202.6368082,198.6495787,197.8989681,53.44544381,3.702822055,1.88862522
ENSG00000134294.14,SLC38A2,140.6022064,201.7291516,1.60E-05,0.000171317,129.4940906,127.2361661,137.5538883,262.5761385,267.0681668,286.4464591,272.0302548,131.4280484,2.069803654,1.049493917
ENSG00000124766.7,SOX4,140.4262158,396.1500171,0.00028332,0.001266298,345.1328965,314.0301049,318.6477263,467.6941621,445.6669042,485.7283086,466.363125,325.9369092,1.430838643,0.516860987
ENSG00000078804.13,TP53INP2,139.917506,149.1719305,1.14E-07,1.07E-05,81.43885284,81.97340455,74.22727495,221.0190758,217.7992186,218.573756,219.1306835,79.21317745,2.76634129,1.467979156
ENSG00000184697.7,CLDN6,137.6921591,68.98611735,6.42E-07,2.62E-05,0,0,0.420113451,133.2259264,134.799467,145.4711973,137.8321969,0.140037817,984.2498249,9.942880741
ENSG00000125398.8,SOX9,132.2050132,81.55880354,7.75E-07,2.88E-05,17.40368859,10.60693721,18.35826502,143.0822028,153.2520197,146.6497078,147.6613101,15.45629694,9.553472654,3.256025243
ENSG00000182481.10,KPNA2,132.128245,567.4753138,0.000219543,0.001041722,499.5635742,488.2266727,516.443327,620.5060517,625.5399113,654.572346,633.5394363,501.4111913,1.263512756,0.33744023
ENSG00000178035.13,IMPDH2,129.8744829,1167.297807,0.000181442,0.000903898,1107.737907,1078.494551,1120.849239,1235.458508,1229.885703,1231.360936,1232.235049,1102.360566,1.117814885,0.160681291
ENSG00000120709.11,FAM53C,128.7977666,111.0167933,4.53E-10,1.37E-06,46.25727854,45.76371994,47.83273172,176.1465132,174.8320441,175.2684726,175.4156766,46.61791006,3.762838711,1.911821452
ENSG00000158373.8,H2BC5,128.7759623,72.83293094,2.26E-07,1.50E-05,8.665633543,7.971683766,8.697532035,133.4741828,135.360424,142.8281296,137.2209121,8.444949781,16.24887248,4.022267707
ENSG00000162191.14,UBXN1,127.9440176,373.5659012,0.000216648,0.001034009,310.9196142,298.1396917,319.7223711,458.7460823,420.0094682,433.8581795,437.53791,309.5938923,1.413264024,0.499031013
ENSG00000104904.12,OAZ1,127.5830522,805.700735,0.000842086,0.002917433,737.2345049,739.2099149,749.2832068,846.0818137,903.0609299,859.3340398,869.4922611,741.9092089,1.171965856,0.228930539
ENSG00000141232.5,TOB1,124.4591511,298.0814484,4.97E-05,0.000358623,226.0816002,232.272879,249.2011394,370.3776351,360.4730818,350.082355,360.3110239,235.8518728,1.527700499,0.611361736
ENSG00000204386.12,NEU1,124.1193012,87.26245052,6.79E-06,9.82E-05,26.03813984,26.39556249,23.1746974,140.0513482,148.120807,159.7941482,149.3221011,25.20279991,5.924821911,2.56677179
ENSG00000213722.10,DDAH2,122.6586653,91.97368154,2.83E-07,1.66E-05,31.48414771,28.37006853,32.07883044,148.4403722,154.0225606,157.4461097,153.3030142,30.64434889,5.002652029,2.322693106
ENSG00000177666.17,PNPLA2,121.9835897,127.8532962,8.19E-06,0.000111422,71.02914259,65.9908086,63.56455291,190.7534006,197.3468884,178.4349843,188.8450911,66.86150137,2.824421935,1.497955626
ENSG00000186577.14,SMIM29,120.2452217,77.4863319,0.000132797,0.000718704,13.77239111,20.98447218,17.33429987,147.6224674,148.9810824,116.2232784,137.6089427,17.36372105,7.925083704,2.986426173
ENSG00000123983.15,ACSL3,117.1259471,96.85003543,5.20E-07,2.30E-05,36.58442566,35.499455,42.77730502,156.9942424,151.1543906,158.0903939,155.413009,38.28706189,4.059152133,2.021178412
ENSG00000123989.14,CHPF,116.7408709,146.6379569,1.84E-05,0.000187234,97.99869245,86.21674542,80.58712649,211.7687231,196.5126352,206.7438187,205.0083923,88.26752145,2.32258014,1.215728377
ENSG00000100906.11,NFKBIA,112.8508033,162.946797,5.34E-05,0.000376409,103.9332623,101.5448786,114.0860451,208.418256,233.4875895,216.2107503,219.3721986,106.5213953,2.059419123,1.04223747
ENSG00000104976.12,SNAPC2,112.0376534,120.3311228,0.000935583,0.003168799,72.69628755,61.49105888,58.74954186,193.8311245,189.2896557,145.9290682,176.3499495,64.31229609,2.742087597,1.45527466
ENSG00000184270.6,H2AC21,111.2680036,58.01791194,1.33E-08,4.63E-06,3.436170014,3.715560466,0,112.7723087,114.7715466,113.4118859,113.6519137,2.38391016,47.67457919,5.575148299
ENSG00000184260.6,H2AC20,110.5064629,98.0325432,0.001157393,0.003748706,13.82814977,59.80999357,54.69979185,168.0846826,149.1468639,142.6257775,153.2857747,42.77931173,3.583175336,1.841238641
ENSG00000124145.6,SDC4,109.6534635,78.3496894,6.14E-07,2.54E-05,24.72684992,23.94390221,21.89812084,132.1571901,128.7132942,138.6587791,133.1764211,23.52295766,5.661550859,2.501197302
ENSG00000090621.15,PABPC4,108.763047,321.4604324,3.82E-06,6.86E-05,263.8866183,266.9707131,270.3793954,381.2988796,367.8444601,378.382528,375.8419559,267.0789089,1.407231883,0.492860075
ENSG00000075618.18,FSCN1,107.9838926,67.57653997,3.22E-06,6.23E-05,12.95639683,14.94385533,12.85352888,129.4403867,120.381932,114.8831401,121.5684863,13.58459368,8.948996863,3.161725973
ENSG00000204256.14,BRD2,107.0568365,171.1000167,0.001194914,0.003841287,118.2428894,118.8470013,115.6249046,220.2531589,199.3491188,254.2830274,224.628435,117.5715985,1.91056716,0.934000972
ENSG00000286522.2,H3C2,106.9468764,65.19078067,0.000290937,0.001295419,6.68405674,10.84129287,17.62667787,101.5580152,139.5339008,114.9007406,118.6642188,11.71734249,10.1272297,3.340167674
ENSG00000125657.5,TNFSF9,106.595868,53.80919444,2.16E-06,4.97E-05,0.697193916,0.376940917,0.459646478,114.40669,105.761703,101.1529924,107.1071284,0.511260437,209.4962189,7.710780396
ENSG00000109107.14,ALDOC,105.5674801,74.33620295,2.04E-06,4.82E-05,20.93518398,20.22916254,23.49304223,134.2748476,122.1218848,124.9630965,127.119943,21.55246291,5.89816317,2.560265734
ENSG00000166886.13,NAB2,104.1514158,86.63140344,3.43E-05,0.000281263,37.16019732,31.85830342,34.6485859,143.8960585,147.0216852,125.2035903,138.7071113,34.55569555,4.014015899,2.005046331
ENSG00000089692.9,LAG3,102.8913559,69.66315346,1.69E-05,0.000177507,18.10059208,19.88299921,16.66883518,115.5963946,132.7512637,114.9788359,121.1088314,18.21747549,6.647948092,2.732909117
ENSG00000148798.11,INA,102.7581698,61.62951934,1.86E-07,1.35E-05,11.24813046,9.786081355,9.717091496,111.736421,110.1186461,117.1707456,113.0086042,10.25043444,11.02476241,3.46267566
ENSG00000158246.8,TENT5B,101.8413506,52.26139116,3.21E-07,1.74E-05,1.744631845,1.414864169,0.862651551,100.7306111,108.0468612,100.7687271,103.1820665,1.340715855,76.96042833,6.266044923
ENSG00000102096.9,PIM2,101.5821139,75.06207908,3.48E-09,2.56E-06,23.67446453,23.70315187,25.43545002,126.4763162,124.4700664,126.6130255,125.853136,24.27102214,5.185324924,2.374434394
ENSG00000092820.18,EZR,100.7659891,88.2304031,2.06E-08,5.44E-06,37.22664886,38.94500162,37.3705752,137.8787731,136.9893438,140.972076,138.6133976,37.84740856,3.662427704,1.872800281
ENSG00000159348.13,CYB5R1,99.98704704,109.517814,4.21E-06,7.24E-05,55.94603738,58.4442601,64.18257395,153.6809795,159.2402989,165.6127342,159.5113375,59.52429048,2.679768818,1.422108545
ENSG00000177432.8,NAP1L5,99.43787429,85.82710546,0.000201562,0.000977882,35.6343557,32.75197744,39.93817179,141.8548794,116.5427124,148.240536,135.5460426,36.10816831,3.753888634,1.90838585
ENSG00000104529.17,EEF1D,99.33073441,132.3065918,3.20E-06,6.23E-05,81.40874609,86.63219131,79.88273625,186.0886738,184.5571676,175.2700355,181.971959,82.64122455,2.201951386,1.138782618
ENSG00000276966.2,H4C5,98.7340335,53.74531881,0.000333571,0.00143016,4.593884323,2.483703499,6.057318353,117.2636515,81.51519815,110.5581571,103.1123356,4.378302058,23.55075876,4.557701636
ENSG00000130821.17,SLC6A8,97.25113091,189.8504097,2.84E-07,1.66E-05,139.9655215,145.1641982,138.5448131,240.3409174,238.4134998,236.6735083,238.4759752,141.2248443,1.688626222,0.755850022
ENSG00000104722.14,NEFM,96.89819296,52.35061423,3.47E-07,1.82E-05,3.836981457,4.494708139,3.372863655,103.384196,96.11929,102.8956461,100.7997107,3.901517751,25.83602515,4.691312224
ENSG00000142657.21,PGD,94.20184583,129.5734976,1.39E-06,4.03E-05,80.16888757,84.24423137,83.00460506,175.4809454,172.3994816,182.1428345,176.6744205,82.47257467,2.142220262,1.099106825
ENSG00000169738.8,DCXR,93.93195811,307.347491,0.000375726,0.001565918,270.6965077,253.2485018,257.1995263,366.1359778,361.0335783,335.7708541,354.3134701,260.3815119,1.360747418,0.444399298
ENSG00000168612.5,ZSWIM1,93.5603153,90.13556721,8.28E-07,3.00E-05,45.65343111,42.05205118,42.36074639,133.5940386,135.3087406,141.8443954,136.9157249,43.35540956,3.157984811,1.659004232
ENSG00000108828.16,VAT1,93.49875193,89.59756058,1.05E-06,3.48E-05,42.05706121,44.94990864,41.537584,132.2446236,141.4691813,135.3270047,136.3469365,42.84818462,3.182093658,1.669976299
ENSG00000277157.2,H4C4,93.33374351,57.7992703,1.52E-06,4.19E-05,8.475317603,13.74665175,11.17522629,108.1706264,106.1565608,99.07123902,104.4661421,11.13239855,9.383974317,3.230199065
ENSG00000136807.14,CDK9,93.09045821,128.9153072,1.90E-05,0.000190683,82.14959294,87.02359913,77.9370421,166.0189567,181.7169399,178.6457122,175.4605363,82.37007805,2.130148962,1.090954322
ENSG00000162231.14,NXF1,92.56408928,114.3190492,9.18E-09,3.77E-06,67.44392372,67.58835073,69.07873925,159.4214463,160.0687383,162.3130969,160.6010938,68.03700456,2.360496246,1.239090188
ENSG00000108107.15,RPL28,92.47957197,376.2436061,0.001963467,0.005728335,346.8998046,334.0552524,309.0564033,420.2272348,442.4371661,404.7857754,422.4833921,330.0038201,1.280237883,0.356411905
ENSG00000103502.14,CDIPT,92.4582608,157.0072106,4.64E-05,0.000342876,104.3303554,115.3689605,112.6349246,209.3082984,208.6332513,191.7674732,203.236341,110.7780802,1.834625954,0.875485954
ENSG00000099622.14,CIRBP,92.37423397,183.3552377,5.51E-06,8.69E-05,141.497388,132.9833544,137.0236198,223.8328955,229.4369398,235.3572289,229.5423547,137.1681208,1.673438066,0.742815158
ENSG00000112308.13,C6orf62,92.03711545,117.4722637,6.14E-06,9.24E-05,70.05741873,65.01887191,79.28482733,164.2795154,163.9122375,162.2807114,163.4908214,71.45370599,2.288066367,1.194128899
ENSG00000196923.14,PDLIM7,91.64433812,70.84947665,2.19E-07,1.47E-05,27.75602412,24.036249,23.28964964,118.1565663,113.7110154,118.1473554,116.6716457,25.02730759,4.661773756,2.22087899
ENSG00000147403.18,RPL10,91.27948544,877.5126365,0.000231672,0.001084259,840.2004386,839.0294007,816.3888419,933.6660593,916.9709869,918.8200914,923.1523792,831.8728937,1.109727683,0.150205696
ENSG00000180667.11,YOD1,90.33581547,113.8873074,9.81E-05,0.000577565,68.44570717,61.27134977,76.44114217,153.8926442,151.7336947,171.5393066,159.0552152,68.71939971,2.314560602,1.210738337
ENSG00000100097.12,LGALS1,90.32652968,81.89865184,0.000265281,0.001202681,27.86868294,43.42934679,38.90813128,123.0462971,143.1626082,114.9768447,127.0619167,36.735387,3.458842469,1.790289309
ENSG00000148730.7,EIF4EBP2,89.92937836,235.2343476,1.94E-05,0.000193395,183.1704382,189.0848934,198.5536437,280.6641273,275.0221509,284.9108321,280.1990368,190.2696584,1.472641719,0.558406478
ENSG00000023734.11,STRAP,89.26677615,182.8739194,2.00E-05,0.000196728,135.2974837,131.2395076,148.1846027,227.4454634,225.0296181,230.0468409,227.5073075,138.2405313,1.645735193,0.718732217
ENSG00000162783.11,IER5,88.93866536,276.5020343,0.003384247,0.008918505,241.4708972,248.7966175,205.8305902,319.2088565,303.243492,340.4617525,320.971367,232.0327017,1.383302288,0.468116457
ENSG00000101608.13,MYL12A,85.45974714,118.6554907,2.33E-05,0.000217163,72.1650644,80.77440044,74.83738653,158.8415608,154.992162,170.32237,161.3853643,75.92561712,2.125571979,1.087851114
ENSG00000273542.2,H4C12,83.74472246,51.64507337,0.000118256,0.000659913,4.412859165,19.0866517,5.818625576,91.18702612,104.4040479,84.96122976,93.5174346,9.772712146,9.569240678,3.258404451
ENSG00000124575.7,H1-3,83.723598,43.32896094,0.000412481,0.001684616,4.401485817,0,0,66.87647648,88.82099984,99.8748035,85.19075994,1.467161939,58.06500133,5.859596936
ENSG00000175550.8,DRAP1,83.29175309,157.9079779,0.000326036,0.001406158,125.28666,124.1840904,99.31555366,192.1743738,203.4229603,203.0642293,199.5538545,116.2621014,1.716413622,0.779397256
ENSG00000257704.4,INAFM1,83.01024548,73.10126847,0.000137277,0.00073655,30.53235692,37.4168896,26.83919068,121.2353345,121.8108225,100.7730166,114.6063912,31.59614573,3.627226947,1.858867014
ENSG00000172216.6,CEBPB,82.80092474,58.84481099,0.003060508,0.008220724,24.14474656,11.04566018,17.14263913,129.8109138,90.46814632,80.45675999,100.2452734,17.44434862,5.746575898,2.522702581
ENSG00000175866.15,BAIAP2,78.60289972,59.44806139,2.18E-07,1.46E-05,20.37439127,21.38039599,18.68504733,95.83426461,101.091261,99.32300819,98.74951125,20.14661153,4.901544416,2.293236396
ENSG00000177469.13,CAVIN1,77.04766243,49.3087796,1.13E-06,3.64E-05,10.8336456,10.9157981,10.60540146,89.48643356,83.03925662,90.97214227,87.83261082,10.78494839,8.143999181,3.025737416
ENSG00000255112.3,CHMP1B,77.02029379,156.8701342,2.16E-05,0.000205903,122.2254287,113.282929,119.5716041,191.0161565,203.0252005,192.0994861,195.3802811,118.3599873,1.650729149,0.723103423
ENSG00000143367.16,TUFT1,76.80581646,46.6882443,1.51E-06,4.17E-05,7.615722728,7.97893838,9.261347106,81.44333786,83.85736285,89.97275688,85.09115253,8.285336071,10.27009065,3.360377011
ENSG00000105443.15,CYTH2,76.6368049,68.64447026,0.000114042,0.000642667,34.26758364,27.33248715,29.37813266,119.732925,100.0956397,101.0600535,106.9628727,30.32606781,3.52709337,1.818479767
ENSG00000135924.16,DNAJB2,75.49960357,81.59392497,2.93E-05,0.000251954,44.51924969,48.87213316,38.1409867,120.0403107,125.4881898,112.5026798,119.3437268,43.84412319,2.722000535,1.44466735
ENSG00000180573.10,H2AC6,75.43809814,61.73078528,2.20E-06,5.02E-05,22.81293744,23.80445334,25.41781783,104.125048,94.92940232,99.29505274,99.44983435,24.01173621,4.141717762,2.050229244
ENSG00000116903.7,EXOC8,75.39518065,130.9324056,0.000114773,0.000645756,94.09513641,89.79708251,95.8122269,181.1277244,164.5068211,160.2554423,168.6299959,93.23481527,1.808659088,0.854920501
ENSG00000143537.14,ADAM15,75.22920613,64.93577496,4.97E-07,2.24E-05,28.11327403,28.58425399,25.26598767,99.62699888,105.5025614,102.5215738,102.550378,27.3211719,3.753513151,1.908241538
ENSG00000163516.14,ANKZF1,74.80764602,127.4788553,0.000111535,0.000633425,89.38775053,86.48146109,94.3558852,155.6056683,162.6526538,176.3897128,164.8826783,90.07503228,1.830503683,0.872240676
ENSG00000104833.12,TUBB4A,74.69911225,45.33859375,8.25E-06,0.000111982,6.807080996,10.82434673,6.335685152,85.418744,86.65442381,75.9912818,82.68814987,7.989037625,10.35020158,3.371586961
ENSG00000180346.4,TIGD2,72.5841159,137.9576243,3.93E-05,0.000307221,94.2850782,99.75877305,110.9528478,175.605836,174.9564874,172.1867233,174.2496822,101.6655663,1.713949851,0.777324897
ENSG00000136068.15,FLNB,72.27234684,56.82024603,7.27E-07,2.79E-05,20.99127179,20.99625459,20.06469145,93.38341682,89.20778373,96.2780578,92.95641945,20.68407261,4.494106225,2.168034225
ENSG00000077150.20,NFKB2,72.09015773,67.9213027,1.73E-06,4.50E-05,28.81809419,35.76961009,31.04096724,103.6072785,101.6781794,106.6136868,103.9663816,31.87622384,3.261565174,1.705564458
ENSG00000108821.14,COL1A1,71.86001065,44.69233301,1.33E-06,3.94E-05,8.669410691,9.268979725,8.348592651,80.51421198,84.72819145,76.62461158,80.62233834,8.762327689,9.201018405,3.201793553
ENSG00000167565.13,SERTAD3,71.32186786,58.99816908,6.02E-06,9.14E-05,22.00742909,22.21036918,25.79390719,93.92429586,89.84193087,100.2110823,94.65910301,23.33723515,4.05614043,2.020107601
ENSG00000172037.14,LAMB2,71.28927338,83.80357935,9.64E-06,0.00012259,47.94008159,54.14535695,42.39138943,117.0635258,121.1626152,120.1185071,119.448216,48.15894266,2.480291498,1.310509685
ENSG00000159111.13,MRPL10,71.12969337,138.6512198,1.40E-05,0.000156314,99.12124771,110.7533545,99.38451701,172.6943085,174.7340128,175.219878,174.2160664,103.0863731,1.690000931,0.757024041
ENSG00000164111.15,ANXA5,70.34555156,104.4627321,4.28E-05,0.000324251,66.60622276,62.74104356,78.52260251,138.8422874,137.6947431,142.369493,139.6355078,69.28995628,2.015234463,1.010947699
ENSG00000141741.12,MIEN1,69.78417162,143.0609575,0.000248493,0.001144711,114.0194421,108.7854817,101.7016912,190.566112,170.3496352,172.9433827,177.9530433,108.1688717,1.645140978,0.718211219
ENSG00000114315.4,HES1,69.12598097,44.29764329,6.80E-05,0.000444502,6.606485482,12.14420517,10.45326777,81.10654887,86.42645251,69.04889996,78.86063378,9.734652807,8.101021715,3.018103875
ENSG00000135919.14,SERPINE2,68.33440987,39.38117473,4.50E-09,2.70E-06,4.676364681,5.430092125,5.535452585,73.18459487,72.77281031,74.68773382,73.54837967,5.213969797,14.10602334,3.818239427
ENSG00000173334.4,TRIB1,68.24222676,93.21437251,2.48E-06,5.42E-05,57.52018776,56.22983099,63.52975866,129.772614,126.4279575,125.8058862,127.3354859,59.09325914,2.154822526,1.107569052
ENSG00000113369.9,ARRDC3,67.82020445,70.58930939,1.88E-05,0.000189635,36.16249,31.55886304,42.31626847,104.5908568,100.1698296,108.7375484,104.4994116,36.67920717,2.849009553,1.510460459
ENSG00000100292.18,HMOX1,67.32335829,34.70226263,4.03E-06,7.05E-05,1.109426048,1.199632017,0.812692398,69.97401491,72.22479096,62.89301947,68.36394178,1.040583488,65.69769997,6.037770958
ENSG00000128591.16,FLNC,67.03011876,33.82586728,9.86E-09,3.77E-06,0.236624268,0.383795812,0.312003616,67.08802381,66.19172347,68.74303269,67.34092666,0.310807899,216.6641418,7.759316595
ENSG00000160014.17,CALM3,66.34943578,372.6912903,0.003203561,0.008516548,347.3950542,344.8291924,326.3254705,414.7843146,384.5750144,418.2386956,405.8660082,339.5165724,1.195423261,0.257521521
ENSG00000225697.13,SLC26A6,66.13306243,57.20186015,4.31E-06,7.34E-05,20.44927338,26.8367582,25.11995524,91.3533627,93.16207257,86.28973883,90.26839136,24.13532894,3.740093686,1.903074409
