Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI1_S4,JOI2_S5,JOI3_S6,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000022267.19,FHL1,-7.51434201,16.23675731,0.001320248,0.008187383,18.1981813,19.87777154,21.90583212,12.23114686,11.99635921,13.21125285,12.47958631,19.99392832,0.624168803,-0.679991844
ENSG00000148019.14,CEP78,-7.518219304,21.70061453,0.000734168,0.005556822,24.62104143,24.50665444,27.25147667,17.63660408,17.4229843,18.76492625,17.94150488,25.45972418,0.704701463,-0.504915886
ENSG00000138172.11,CALHM2,-7.525675297,9.036148767,8.76E-05,0.001464192,12.16148476,13.807835,12.42763949,4.843046628,5.918212013,5.058674714,5.273311118,12.79898641,0.412010057,-1.279248543
ENSG00000126351.13,THRA,-7.52604346,11.58188772,0.000353242,0.003407265,16.32031056,15.72685272,13.98756506,8.356125204,6.914250854,8.186221897,7.818865985,15.34490945,0.509541357,-0.972728847
ENSG00000171241.9,SHCBP1,-7.5319746,14.00755565,4.12E-05,0.000945188,17.60100575,17.09006722,18.62955588,10.2175182,9.840680871,10.66650599,10.24156835,17.77354295,0.576225482,-0.795294634
ENSG00000157350.13,ST3GAL2,-7.533482641,14.47220289,6.24E-06,0.00036669,18.22211371,18.12743136,18.36728756,11.05761556,10.05424649,11.00452267,10.70546157,18.23894421,0.58695621,-0.76867522
ENSG00000164056.11,SPRY1,-7.537975079,14.50090615,0.001501572,0.008935155,16.91596013,18.82155931,19.07216161,9.205036361,10.49866683,12.49205263,10.73191861,18.26989368,0.587410019,-0.767560221
ENSG00000148843.15,PDCD11,-7.540072279,45.99614433,0.00031972,0.003188469,48.99598358,51.15802144,49.14453639,41.54647088,43.01256101,42.11929269,42.22610819,49.76618047,0.848490035,-0.237030379
ENSG00000006125.18,AP2B1,-7.542006014,35.21852588,0.001194542,0.007635074,38.3411754,39.59169988,39.03571139,30.1350152,30.68060228,33.52695115,31.44752288,38.98952889,0.806563295,-0.310140342
ENSG00000157181.16,ODR4,-7.547279943,21.04634988,0.000723139,0.005495441,25.94983281,23.19392177,25.31621497,17.15214853,18.24871922,16.41726197,17.27270991,24.81998985,0.695919298,-0.523008081
ENSG00000196372.13,ASB13,-7.548162588,23.20326462,0.000355412,0.003417245,27.03717704,26.7714915,27.1233692,21.09246448,18.62196034,18.57312516,19.42918333,26.97734591,0.720203662,-0.473523159
ENSG00000135390.21,ATP5MC2,-7.551343051,84.51827996,0.00159214,0.009291289,88.24957885,88.44070005,88.19157557,79.31905817,79.80266675,83.1061004,80.74260844,88.29395149,0.914474968,-0.128984416
ENSG00000065970.9,FOXJ2,-7.552031204,10.62573419,8.07E-05,0.001394838,13.70595119,14.98233519,14.516963,7.243375886,7.386595803,5.91918408,6.84971859,14.40174979,0.475617108,-1.072127484
ENSG00000152804.11,HHEX,-7.564620057,5.949184781,3.31E-05,0.00084418,9.899284104,9.406705251,9.888495072,3.071824248,1.557121465,1.871678544,2.166874752,9.731494809,0.222666178,-2.167045661
ENSG00000196498.13,NCOR2,-7.574254164,13.00955833,0.00020055,0.002384393,16.73540205,18.08854167,15.56611252,9.428836856,9.204625707,9.033831179,9.222431247,16.79668541,0.549062569,-0.864957532
ENSG00000186522.15,SEPTIN10,-7.575230785,19.69528674,0.00026236,0.00281412,22.81184388,22.82894096,24.80792158,15.19727405,15.87307403,16.65266597,15.90767135,23.48290214,0.677415051,-0.561888053
ENSG00000132196.15,HSD17B7,-7.578185939,14.87441684,0.00039089,0.003648999,19.6908576,18.78696641,17.51270541,9.928117326,11.52377959,11.80407469,11.08532387,18.66350981,0.593957084,-0.7515694
ENSG00000125755.19,SYMPK,-7.585112112,33.57447213,0.001350455,0.008311582,38.88376747,37.21477682,36.00254027,30.21288948,30.88775351,28.24510524,29.78191607,37.36702819,0.79701056,-0.327329255
ENSG00000074657.14,ZNF532,-7.593988992,6.112292149,4.78E-06,0.000328564,9.291508456,10.16624085,10.27011063,2.337096282,2.200412447,2.408384229,2.315297653,9.909286644,0.233649276,-2.097583526
ENSG00000066735.14,KIF26A,-7.606588597,7.392755006,2.60E-05,0.000732501,11.58171484,11.64764594,10.35878713,3.363517572,3.993862219,3.411002332,3.589460708,11.1960493,0.320600652,-1.641150735
ENSG00000184743.13,ATL3,-7.60993294,9.050547128,0.000754258,0.005654795,13.24521962,10.96360256,14.35771861,5.443197076,5.281566557,5.01197834,5.245580658,12.8555136,0.408041314,-1.293212864
ENSG00000121753.13,ADGRB2,-7.630768515,13.24191533,0.001057584,0.007020723,15.59633882,19.06416828,16.51139167,9.515668431,9.972984389,8.7909404,9.426531073,17.05729959,0.552639122,-0.855590398
ENSG00000132793.12,LPIN3,-7.631450314,5.803093978,3.11E-06,0.000252979,9.765142403,9.064034739,10.02728027,1.966500854,2.018576877,1.977028733,1.987368821,9.618819136,0.206612557,-2.275000154
ENSG00000169692.13,AGPAT2,-7.639107042,9.357977239,0.000229251,0.002584511,14.43527462,12.51299019,12.58432748,5.429548009,6.347404689,4.838318455,5.538423718,13.17753076,0.420292983,-1.250532723
ENSG00000180098.9,TRNAU1AP,-7.648435628,12.2280279,0.000444874,0.003992738,17.23807234,15.88361603,15.03504877,8.013253479,7.57264294,9.625533831,8.403810083,16.05224571,0.523528622,-0.93365968
ENSG00000116062.17,MSH6,-7.649893176,27.18959866,0.000325313,0.00323158,30.01514038,30.39188577,32.63660959,23.39509841,23.08392738,23.61493042,23.36465207,31.01454525,0.753344983,-0.408617418
ENSG00000116396.15,KCNC4,-7.661516197,6.707444239,3.05E-06,0.000252979,10.34703223,10.93463202,10.33294276,2.803047891,2.557579547,3.269430982,2.87668614,10.53820234,0.272976932,-1.873149055
ENSG00000135069.14,PSAT1,-7.684811332,38.68643816,0.000346404,0.00336271,43.40795003,40.94419383,43.23438763,34.53718048,34.55103237,35.44388464,34.8440325,42.52884383,0.819303545,-0.287530038
ENSG00000106591.4,MRPL32,-7.697952399,28.93332214,0.000156806,0.002027105,33.67562652,31.40268115,33.26858735,25.30962375,24.99091687,24.9524972,25.08434594,32.78229834,0.7651796,-0.386129683
ENSG00000162063.13,CCNF,-7.71110036,29.77297227,0.00149416,0.00890607,32.86749512,35.91599148,32.10208075,25.78839489,25.5009229,26.46294849,25.91742209,33.62852245,0.770697616,-0.375763166
ENSG00000113621.15,TXNDC15,-7.716353655,8.066913948,1.83E-05,0.000613386,11.90088151,12.39442288,11.47996793,3.56335869,4.307983702,4.754868968,4.20873712,11.92509078,0.352931244,-1.502540942
ENSG00000147601.15,TERF1,-7.732116252,19.35348654,0.000119014,0.001736186,23.26730228,22.47862987,23.91270186,14.69645894,16.47964125,15.28618507,15.48742842,23.21954467,0.666999661,-0.584242067
ENSG00000143847.15,PPFIA4,-7.746296125,7.409895322,5.08E-05,0.001071854,11.99689862,11.59381745,10.25841409,3.868122951,3.308797423,3.433321405,3.53674726,11.28304338,0.313456852,-1.673661228
ENSG00000196352.16,CD55,-7.753313156,22.8034032,0.00033625,0.003292828,26.55605142,25.57499626,27.90913166,17.98036086,19.04728024,19.75259878,18.92674663,26.68005978,0.70939671,-0.495335456
ENSG00000143882.12,ATP6V1C2,-7.754375209,22.04502092,0.00125637,0.00790341,25.47884824,24.95411761,27.33365971,17.72773592,19.90750882,16.86825519,18.16783331,25.92220852,0.700859778,-0.512802264
ENSG00000139053.3,PDE6H,-7.766234585,6.597098723,0.000335972,0.003291624,11.99933622,10.25442475,9.186887071,2.862680578,2.260376034,3.018887679,2.71398143,10.48021602,0.258962356,-1.949185699
ENSG00000073670.14,ADAM11,-7.783466803,5.888751136,0.000253333,0.002763424,10.75811783,8.23993273,10.34340305,1.955085015,2.326792729,1.709175459,1.997017734,9.780484537,0.204183926,-2.292058795
ENSG00000105810.10,CDK6,-7.81111282,20.95290449,0.000106563,0.00161847,24.54182747,24.13785444,25.89570078,16.27267084,17.49763934,17.37173405,17.04734808,24.8584609,0.685776491,-0.544189647
ENSG00000184445.12,KNTC1,-7.824267627,15.1925585,2.66E-05,0.000743464,19.70425223,18.2147191,19.3951056,11.28808896,11.55572315,10.99746194,11.28042468,19.10469231,0.590453094,-0.76010564
ENSG00000160075.12,SSU72,-7.864011287,35.2290922,0.000607569,0.004915339,39.2586384,40.5034264,37.72122872,30.32525497,31.24850178,32.31750291,31.29708655,39.16109784,0.799188181,-0.323392847
ENSG00000184209.15,SNRNP35,-7.882723953,17.40477513,0.000984888,0.006707299,23.12247995,20.59032566,20.32560571,13.15432059,12.50247001,14.73344886,13.46341315,21.34613711,0.630718949,-0.664930818
ENSG00000156853.13,ZNF689,-7.895179939,7.39972895,9.54E-05,0.001527769,11.93970984,10.24233944,11.85990748,3.079253451,4.131760662,3.145402829,3.45213898,11.34731892,0.304225078,-1.716789013
ENSG00000126746.17,ZNF384,-7.905714115,26.45565222,0.000932301,0.006495119,29.57700895,32.30169531,29.34682358,21.62177736,22.35747914,23.52912901,22.50279517,30.40850928,0.740016387,-0.434370877
ENSG00000130702.15,LAMA5,-7.907822095,16.85879941,0.000845244,0.006078635,20.71496812,22.6792658,19.04389745,13.29051508,12.91815596,12.50599405,12.90488836,20.81271046,0.620048426,-0.6895472
ENSG00000163170.12,BOLA3,-7.93222746,18.24385583,0.001300531,0.008105638,20.1990667,22.13658058,24.29426142,13.97578154,14.52299179,14.33445298,14.2777421,22.20996956,0.642852844,-0.637439568
ENSG00000168137.18,SETD5,-7.932424205,24.95033527,7.90E-05,0.001381481,29.6882715,27.98478063,29.07659,21.51963764,21.17726016,20.25547171,20.98412317,28.91654737,0.725678723,-0.462597124
ENSG00000106624.11,AEBP1,-7.939054791,4.906410933,0.000119412,0.001738791,9.86091342,7.951837568,8.815063996,0.380328732,1.735113036,0.695208844,0.936883537,8.875938328,0.105553182,-3.243958019
ENSG00000164707.15,SLC13A4,-7.942216612,6.321400018,2.84E-05,0.000769819,9.92190335,10.92090976,10.03471186,3.115627442,1.938263114,1.996984581,2.350291712,10.29250832,0.228349751,-2.130682879
ENSG00000134748.13,PRPF38A,-7.942361336,81.04510931,0.000437531,0.003948593,84.78397639,83.71557093,86.54932264,76.23987542,77.53534555,77.44656497,77.07392865,85.01628998,0.906578359,-0.141496372
ENSG00000101911.13,PRPS2,-7.949867477,20.63598027,2.62E-06,0.000232302,24.940146,24.77684667,24.11574937,16.84870864,16.38463154,16.74979942,16.66104654,24.61091401,0.676977967,-0.562819214
ENSG00000155363.18,MOV10,-7.972427715,10.50993938,1.20E-05,0.00049646,15.03259033,14.18120383,14.27466555,5.912495742,6.903966122,6.754714705,6.523725523,14.49615324,0.450031496,-1.151902122
ENSG00000164402.14,SEPTIN8,-7.972991642,12.51823696,2.97E-05,0.00078427,15.70877128,16.72420369,17.08122336,8.368452173,8.130511261,9.096259976,8.531741137,16.50473278,0.516926948,-0.951967682
ENSG00000165934.13,CPSF2,-8.018633849,24.25973643,0.000734281,0.005556822,27.12593157,27.34417619,30.33705232,20.64037368,20.00770125,20.1031836,20.25041951,28.26905336,0.716345866,-0.481271777
ENSG00000102144.15,PGK1,-8.03278464,32.82010058,0.000623287,0.005008057,35.66251336,36.60196903,38.24499631,27.63193687,28.78752683,29.99166108,28.80370826,36.8364929,0.781934055,-0.354881153
ENSG00000174371.17,EXO1,-8.037349397,15.51754215,0.00124145,0.007836606,20.5228535,17.18180936,20.90398768,11.16061131,11.55480032,11.78119072,11.49886745,19.53621685,0.588592333,-0.764659345
ENSG00000132128.17,LRRC41,-8.051070343,25.72887383,5.76E-05,0.001152765,28.94536436,30.16706469,30.15079794,22.21548889,22.04627564,20.84825143,21.70333865,29.754409,0.729415888,-0.455186471
ENSG00000123684.13,LPGAT1,-8.051827453,16.1494853,0.000878579,0.006233674,19.13025776,19.39550055,22.00043877,11.35053022,11.67649372,13.34369078,12.12357157,20.17539903,0.600908639,-0.734782432
ENSG00000254535.4,PABPC4L,-8.059907303,10.18670866,0.000311083,0.003122232,12.83101271,14.55107985,15.26789438,6.765418797,6.497850468,5.206995761,6.156755009,14.21666231,0.433066136,-1.207340732
ENSG00000092820.18,EZR,-8.093873598,33.80047176,8.87E-05,0.001471858,37.22664886,38.94500162,37.3705752,29.81970022,30.3324956,29.10840907,29.75353496,37.84740856,0.786144576,-0.347133439
ENSG00000204580.13,DDR1,-8.106885181,5.717441619,0.000123735,0.0017665,10.28867708,10.58064388,8.443331678,1.309807545,1.587249036,2.094940503,1.663999028,9.77088421,0.170301786,-2.553834533
ENSG00000143179.16,UCK2,-8.118055609,42.379299,0.000110195,0.001655813,46.47315127,45.26181159,47.58001754,38.6283692,38.27947389,38.05297048,38.32027119,46.4383268,0.825186303,-0.277208221
ENSG00000274523.5,RCC1L,-8.118864421,15.78361286,0.000329666,0.003258492,18.30783389,20.18842803,21.03287331,12.25084488,11.00865076,11.91304633,11.72418065,19.84304508,0.590845841,-0.759146333
ENSG00000126215.14,XRCC3,-8.133487419,27.79448081,0.00145632,0.008786891,33.3997415,30.85289629,31.33103578,24.21273955,25.13875416,21.8317176,23.7277371,31.86122452,0.744721443,-0.425227197
ENSG00000065029.15,ZNF76,-8.141235643,15.82177331,1.73E-05,0.000604462,20.08227615,20.22097856,19.37391869,12.47289909,11.23716988,11.5433975,11.75115549,19.89239113,0.590736197,-0.75941408
ENSG00000169607.13,CKAP2L,-8.189787614,24.28702403,0.001742444,0.009874471,28.5875851,26.02086407,30.53730433,19.96899112,20.03603334,20.5713662,20.19213022,28.38191783,0.711443474,-0.49117896
ENSG00000105221.18,AKT2,-8.216195576,24.6542775,0.000536483,0.004513759,29.84433755,29.5287473,26.91404101,20.16291217,21.31090057,20.1647264,20.54617971,28.76237529,0.714342244,-0.485312654
ENSG00000163902.12,RPN1,-8.246252113,39.93870201,0.000471363,0.004147825,43.34628352,43.69764701,45.14155366,34.88274902,37.42763783,35.13634099,35.81557595,44.06182806,0.812848162,-0.298942209
ENSG00000163655.16,GMPS,-8.253641002,20.76883966,0.000214853,0.002488435,23.74142409,25.04259699,25.9029594,16.39310608,15.88784484,17.64510656,16.64201916,24.89566016,0.668470691,-0.581063787
ENSG00000106333.13,PCOLCE,-8.259286918,4.581405779,0.001632841,0.009422325,10.87007232,6.353461385,8.909614011,0.668535866,0.381244302,0.305506794,0.45176232,8.711049239,0.051860839,-4.269210649
ENSG00000184640.20,SEPTIN9,-8.259855552,15.88425541,0.000229218,0.002584511,20.63818108,21.02376537,18.38060312,11.85139855,11.56292266,11.8486617,11.75432764,20.01418319,0.587299893,-0.767830721
ENSG00000197479.7,PCDHB11,-8.273091966,13.69325879,0.000827223,0.006014158,17.61016532,18.59918685,17.28006214,11.64927754,8.503302159,8.517558714,9.556712804,17.82980477,0.535996492,-0.899704537
ENSG00000109390.13,NDUFC1,-8.286893525,16.28922145,5.84E-05,0.001163715,20.20300745,20.1373753,20.9576219,13.18204972,11.30700574,11.94826862,12.14577469,20.43266822,0.594429203,-0.7504231
ENSG00000106462.11,EZH2,-8.326986433,20.71088698,0.000598517,0.004862425,25.92551175,22.82520578,25.87242307,16.87038383,16.59126997,16.1805275,16.54739377,24.8743802,0.665238435,-0.588056569
ENSG00000164039.15,BDH2,-8.350810906,5.493577246,7.91E-07,0.000156872,9.505107304,9.697747903,9.804092889,1.744332774,1.09420999,1.115972615,1.318171793,9.668982699,0.136329936,-2.874825703
ENSG00000142227.11,EMP3,-8.362231162,4.984418877,9.29E-05,0.001500865,8.874018282,8.166428089,10.456157,0.644477444,0.980065506,0.785366939,0.803303296,9.165534458,0.087643912,-3.512202307
ENSG00000104823.9,ECH1,-8.374093401,8.238912963,7.26E-06,0.000396477,11.75266408,13.04564507,12.47956985,4.023470328,3.914069466,4.218058994,4.051866263,12.42595966,0.326080751,-1.616698814
ENSG00000134183.13,GNAT2,-8.376771244,5.67216487,0.001583076,0.009265732,9.73612113,7.676486051,12.1690443,1.500106504,1.052876359,1.898354882,1.483779248,9.860550492,0.15047631,-2.732391723
ENSG00000171124.13,FUT3,-8.387506158,13.3476479,0.000194847,0.002346584,16.10922281,17.63409238,18.88088774,9.277638201,9.291048388,8.892997863,9.153894817,17.54140098,0.521845138,-0.938306356
ENSG00000137814.12,HAUS2,-8.396514946,28.73438099,0.000749452,0.005634731,31.5463037,32.88991586,34.36169583,25.15279734,23.03387762,25.42169559,24.53612351,32.93263846,0.745039713,-0.424610767
ENSG00000227051.7,C14orf132,-8.44161918,33.08592757,1.94E-06,0.000207197,37.71430975,37.09498272,37.11091903,28.85650411,29.21890954,28.5199403,28.86511798,37.30673716,0.773724002,-0.370109066
ENSG00000187741.15,FANCA,-8.461601129,22.37598676,0.00012912,0.001806833,26.53120776,27.35787992,25.93127428,17.56204904,19.38580696,17.48770257,18.14518619,26.60678732,0.681975842,-0.55220746
ENSG00000169871.13,TRIM56,-8.477767282,9.350550631,0.000115211,0.001703383,14.77055031,13.01383459,12.98391792,4.357074223,5.1468744,5.831052348,5.11166699,13.58943427,0.376150095,-1.410619641
ENSG00000070778.13,PTPN21,-8.492890361,13.54199677,1.43E-07,6.90E-05,17.56963829,17.77718504,18.01850254,9.124270848,9.38824881,9.374135125,9.295551594,17.78844195,0.522561314,-0.936327772
ENSG00000183955.13,KMT5A,-8.553489206,21.19742636,0.000920685,0.006437497,26.16975047,23.31662707,26.93613533,17.0147487,16.11384235,17.6334542,16.92068175,25.47417096,0.664228947,-0.590247498
ENSG00000060688.13,SNRNP40,-8.554641947,17.56652996,8.05E-05,0.001394728,21.61045458,21.23422692,22.6868713,12.63346169,12.9203828,14.31378248,13.28920899,21.84385093,0.608372994,-0.716971983
ENSG00000197122.12,SRC,-8.566707143,9.076448932,1.13E-05,0.000488093,14.10948545,13.09007586,12.87984621,5.002928657,4.369796763,5.006560662,4.793095361,13.3598025,0.358769926,-1.478869132
ENSG00000099998.19,GGT5,-8.594076507,4.482888125,2.36E-05,0.000689536,9.124242923,9.430852945,7.784683269,0,0.348249558,0.209300058,0.185849872,8.779926379,0.021167589,-5.561999243
ENSG00000197102.13,DYNC1H1,-8.610719523,47.39507298,6.31E-05,0.001231443,50.87769016,52.48185176,51.74175631,43.27352009,43.75850975,42.23710983,43.08971322,51.70043274,0.833449759,-0.262832859
ENSG00000117748.10,RPA2,-8.634115352,20.44154649,0.000691896,0.005330723,23.53220855,25.04799418,25.69560978,17.48730974,16.50940665,14.37675005,16.12448882,24.75860417,0.651268089,-0.618676557
ENSG00000110367.13,DDX6,-8.640938827,29.93761705,0.000673935,0.005249413,33.28830276,33.27190999,36.21404664,24.62339803,26.4498797,25.77816517,25.61714764,34.25808646,0.747769367,-0.419334723
ENSG00000198517.10,MAFK,-8.652285205,15.7573023,0.000803977,0.0059042,20.89404076,20.19895718,19.15733676,12.43760006,9.337303719,12.5185753,11.43115969,20.0834449,0.569183213,-0.813034982
ENSG00000064545.15,TMEM161A,-8.655066815,16.67827222,7.13E-05,0.001301205,21.01063873,21.28711719,20.71966097,11.85245491,13.63270105,11.56706048,12.35073881,21.00580563,0.587967871,-0.766190773
ENSG00000172775.17,PSME3IP1,-8.658492614,21.75554103,0.000694947,0.005350333,25.98382118,24.96859725,27.30194359,16.34118322,16.72782306,19.20987789,17.42629473,26.08478734,0.668063515,-0.581942823
ENSG00000077684.16,JADE1,-8.667611407,19.02686866,8.57E-05,0.001442543,22.04927763,24.01116804,24.02157742,14.26372921,14.74630267,15.06915699,14.69306296,23.36067436,0.628965702,-0.668946746
ENSG00000131724.11,IL13RA1,-8.683287875,10.51563992,4.95E-06,0.000328581,14.79669264,14.27378723,15.50137171,6.313350876,6.016938147,6.191698932,6.173995985,14.85728386,0.415553478,-1.266893943
ENSG00000126803.9,HSPA2,-8.726710821,6.228781477,0.000424732,0.003867711,9.645636072,10.07025795,12.06051664,0.756879733,1.726495764,3.112902703,1.865426066,10.59213689,0.176114233,-2.505416585
ENSG00000130881.14,LRP3,-8.727464459,11.3657911,0.000845549,0.006078767,16.98926782,16.65762464,13.54167751,6.774929461,7.868825311,6.362421825,7.002058866,15.72952332,0.445153914,-1.167623856
ENSG00000114450.11,GNB4,-8.751837578,26.43884601,0.000871503,0.006202169,28.88997053,30.70554625,32.84877761,21.43446877,22.08611033,22.66820255,22.06292722,30.8147648,0.715985579,-0.481997565
ENSG00000157653.12,C9orf43,-8.752986094,16.61932033,3.31E-06,0.000256459,21.22001656,20.78250318,20.9849204,11.67621023,12.75284224,12.29942939,12.24282729,20.99581338,0.583108026,-0.778164915
